ts	imei	mwra	p.android.settings	p.android.packageinstaller	p.android.gm	p.android.documentsui	p.android.chrome	p.system	p.android.externalstorage	p.google	p.olauncher	p.android.gms	p.browser.provider	p.process.gapps	p.dogalize	p.gms.persistent	p.android.vending	p.android.defcontainer	p.simulator	p.notifier	p.inputmethod.latin	p.katana
2018-05-11 02:44:00	359043379931766882	1.00000	7.81929	10.39855	9.41845	13.71555	12.89680	16.86742	7.34593	55.94819	60.80582	32.57210	45.55151	65.88447	58.75867	54.73774	26.28793	77.55692	51.81962	63.20739	23.76819	88.32572
2018-05-11 02:45:00	8630330696303482063	1.00000	10.11588	10.38543	11.68834	10.61082	11.35036	10.63710	10.13634	52.56388	73.64741	52.96989	40.45371	26.34371	48.25654	30.43290	50.99421	28.24713	57.27906	83.72932	19.91730	24.42863
2018-05-11 02:46:00	8630330696303481842	1.00000	7.16246	7.67884	14.53945	11.69898	12.49530	12.49316	10.82117	39.56427	46.38385	55.84244	59.41241	46.43385	98.55063	44.84170	54.79246	58.79277	54.91826	31.16357	75.52354	16.63166
2018-05-11 02:47:00	8630330696303481727	1.00000	13.99233	8.04717	6.36086	9.91916	15.15732	11.54360	9.53205	82.67381	71.01614	47.70489	54.80776	77.13630	44.55163	59.28898	1.01574	20.99194	72.53200	44.66961	62.66244	76.39207
2018-05-11 02:48:00	8630330696303481990	0.00000	14.63494	11.35981	7.76558	5.72150	17.33235	14.81421	5.50530	65.09115	61.09690	57.63175	67.06113	89.96643	4.34119	7.92958	63.79585	57.24588	54.75872	27.30301	34.20071	2.97478
2018-05-11 02:49:00	863033069630348123	1.00000	11.01740	8.82590	11.40876	13.49616	16.16982	12.48467	10.86399	68.24482	45.03632	11.56989	26.38521	26.34548	11.64673	74.55414	64.53950	73.13685	38.82310	29.07384	96.50695	77.71272
2018-05-11 02:50:00	8630330696303482394	0.00000	12.30950	8.14239	9.78065	8.25804	11.52924	12.85055	7.40739	72.13088	42.77732	40.05021	59.97242	50.78784	81.34478	53.47909	64.02139	50.43540	9.96016	28.39186	74.98510	0.27875
2018-05-11 02:51:00	3590433799317661768	1.00000	11.37883	6.54964	13.38813	11.86064	15.05444	9.01224	10.45734	59.63488	64.33602	26.15528	35.32913	57.57300	13.90436	19.15679	56.99323	78.62144	90.57934	58.10999	60.28897	22.72460
2018-05-11 02:52:00	863033069630348230	0.00000	7.18642	8.98297	14.84282	9.90498	17.66249	9.83349	6.70915	79.57520	40.23230	48.85152	44.70857	70.68662	87.10477	39.74609	83.98948	98.09117	98.86006	26.60113	99.54150	16.50111
2018-05-11 02:53:00	8630330696303481883	1.00000	8.93178	8.33519	10.35155	12.72396	13.65726	12.04394	4.94863	71.59119	50.17508	43.90810	47.24653	44.76102	24.24382	33.49033	69.87380	40.72887	24.87059	53.13630	34.03334	14.26585
2018-05-11 02:54:00	863033069630348396	1.00000	9.38802	9.01831	11.18066	15.47276	10.94722	13.52835	7.08576	68.83599	47.64297	55.50931	46.10954	99.80351	10.50410	8.00803	66.87498	65.98471	27.06706	60.81340	29.69091	93.16467
2018-05-11 02:55:00	8630330696303481461	0.00000	11.84271	14.25299	9.90201	14.30457	10.78931	7.75195	6.04799	43.42501	57.12546	56.53022	75.96838	33.60824	18.47327	54.18271	91.03307	81.10105	1.47873	77.05531	29.32925	34.98119
2018-05-11 02:56:00	8630330696303481263	0.00000	5.67289	11.14953	9.16663	10.55065	16.34191	10.79489	11.12983	64.18603	51.23530	35.40418	28.96081	39.15762	2.89151	89.24788	83.16072	89.04406	77.91071	27.72012	57.68057	97.67630
2018-05-11 02:57:00	3590433799317661487	1.00000	11.60332	9.74868	11.20024	11.24819	14.70217	11.71135	11.39897	51.35615	58.05278	62.51491	42.86935	53.26720	61.07663	12.61569	28.03800	33.57195	73.72431	79.02073	15.43526	14.42005
2018-05-11 02:58:00	863033069630348578	1.00000	10.60650	6.46415	10.78753	14.02270	10.75826	11.04907	10.81520	61.72249	75.07056	56.82734	42.50351	59.49218	64.13830	37.37287	60.23592	17.17591	42.99231	81.30300	54.61367	58.25143
2018-05-11 02:59:00	8630330696303481412	1.00000	8.44598	9.63813	12.29377	12.65311	8.02466	12.79017	8.85628	61.51716	23.17276	55.46567	66.29166	0.66486	39.91731	39.56589	81.85306	45.21235	74.00662	17.45559	21.70412	26.72144
2018-05-11 03:00:00	8630330696303481115	1.00000	9.60140	8.81514	12.85595	10.98586	13.54277	9.90864	8.21370	40.61812	57.29780	49.43792	19.43952	94.52416	24.29586	54.91457	14.23976	26.38802	94.78006	11.20688	99.55356	98.27720
2018-05-11 03:01:00	8630330696303481750	0.00000	7.41798	11.62649	11.71228	10.32429	12.82154	15.29366	9.22012	72.45656	33.21497	56.11232	23.19134	57.53785	59.93114	41.13403	89.69521	9.25153	80.65788	75.51195	18.30207	46.45222
2018-05-11 03:02:00	359043379931766551	0.00000	9.87709	11.47092	10.59270	13.99462	13.02669	9.72915	11.09950	67.75242	36.43976	42.34453	48.36821	22.78246	23.56304	92.42852	78.54608	37.91766	25.94252	71.00364	84.19397	19.90671
2018-05-11 03:03:00	3590433799317661602	0.00000	13.53833	9.03424	8.28164	7.92055	15.34988	12.48095	9.07392	45.69763	71.78291	71.88492	36.64607	58.38094	58.77883	87.66356	9.77859	28.17364	58.56672	74.70884	25.24624	46.98094
2018-05-11 03:04:00	3590433799317662113	1.00000	5.23620	8.74441	12.06497	15.68730	11.39897	16.52132	10.11284	83.36154	68.03413	45.67003	71.51995	51.89023	49.10455	33.63706	38.57775	43.71515	51.10702	7.09481	9.50243	90.42960
2018-05-11 03:05:00	8630330696303482311	0.00000	5.70358	9.77795	11.86610	11.59026	16.65282	13.51066	5.04868	51.66557	32.41303	22.39779	40.84712	69.80401	86.03265	68.79006	68.47461	17.22455	70.59029	99.16058	70.85169	36.20533
2018-05-11 03:06:00	359043379931766684	1.00000	8.48470	5.63678	12.30155	10.34218	13.53461	11.61984	11.89802	69.36851	35.04398	56.77991	46.27135	29.34675	57.13719	8.77026	42.75469	27.77566	72.86374	17.13713	41.73258	62.38447
2018-05-11 03:07:00	863033069630348156	1.00000	12.91096	7.04694	10.55948	9.65319	11.20370	10.73395	11.33880	71.98665	66.78636	47.60525	39.31075	2.30581	87.92457	73.56717	70.05440	1.19453	63.26424	21.99930	68.08426	44.08030
2018-05-11 03:08:00	359043379931766023	1.00000	11.12217	7.56694	8.33140	8.08429	13.53120	13.57263	8.85381	61.14549	72.60976	52.22385	30.44144	9.66854	48.64554	15.15547	92.30364	41.94149	60.90931	58.37529	51.96588	93.22420
2018-05-11 03:09:00	359043379931766007	0.00000	4.96874	8.62161	11.72140	11.82627	9.92593	14.09432	7.33453	58.65350	49.17962	39.41106	41.52276	13.54888	86.47872	64.17052	23.19242	60.98565	60.32093	88.12585	63.70428	69.02799
2018-05-11 03:10:00	863033069630348669	0.00000	9.67814	10.33963	17.17168	10.16614	13.20213	6.52172	8.25380	33.67027	73.64684	36.46655	41.27267	61.43319	39.02844	88.98414	88.85943	0.11579	29.39438	88.52430	42.07316	44.81904
2018-05-11 03:11:00	359043379931766494	0.00000	9.36589	8.96856	10.13677	13.77370	14.71731	7.03424	8.63497	60.98840	50.54026	36.77334	66.25208	87.11369	8.77985	0.36807	42.81184	17.89210	47.43292	73.80474	15.21007	0.38482
2018-05-11 03:12:00	3590433799317662121	1.00000	5.26004	8.19814	11.30036	12.95488	13.10819	13.40729	7.37271	75.75102	44.90537	62.44077	64.61112	90.76624	96.95088	55.26377	71.75982	25.41869	42.17305	2.97612	28.10929	1.75983
2018-05-11 03:13:00	8630330696303482329	1.00000	14.85409	9.59154	6.39314	5.62007	13.76580	9.79845	3.37728	60.16732	52.44937	24.52622	51.34436	37.82311	55.14789	9.07392	3.89673	31.17437	20.71805	30.61526	57.64920	25.59532
2018-05-11 03:14:00	8630330696303481685	1.00000	8.94798	8.44640	9.80598	6.75135	14.22884	10.54099	6.16027	61.86647	44.17554	53.55876	43.21306	8.16083	52.38396	86.21543	44.14388	51.04989	87.70229	33.61131	52.98266	43.00138
2018-05-11 03:15:00	8630330696303481578	0.00000	9.07597	11.23306	12.07458	11.55543	10.88558	13.32951	15.64526	61.72664	43.66706	50.67491	39.16912	51.44143	82.35746	4.36003	18.61411	99.17596	58.57152	29.68883	35.22132	56.50520
2018-05-11 03:16:00	3590433799317661966	1.00000	13.10352	6.74642	8.78982	7.23393	12.93217	10.90072	4.65898	53.53968	65.48898	57.43709	50.72772	9.74907	54.26605	16.61518	4.31783	38.42512	48.01605	71.82911	71.98083	4.45419
2018-05-11 03:17:00	3590433799317662311	0.00000	8.80661	13.74157	13.59774	6.60884	12.37993	13.14390	12.27280	70.54925	46.71520	62.45882	40.17079	50.77519	28.15068	24.37163	69.72255	24.75569	5.47095	19.33090	6.79580	72.29444
2018-05-11 03:18:00	3590433799317661867	0.00000	10.60415	13.86655	14.87085	10.31020	11.70996	9.90447	9.75202	87.79050	33.46618	35.38626	44.39315	30.20908	57.23259	61.80639	38.49683	88.72856	26.30593	0.96067	29.55899	78.93038
2018-05-11 03:19:00	3590433799317661826	0.00000	7.98662	12.57636	11.43798	8.46589	14.15454	10.55617	16.25742	65.03712	42.23671	72.49316	43.02886	29.27596	93.06379	82.91853	85.58955	67.41930	86.71019	27.60904	80.17952	55.56470
2018-05-11 03:20:00	359043379931766445	1.00000	12.52805	9.14546	6.76089	7.99045	14.24119	13.21998	7.49609	67.35976	43.58942	53.31688	30.89372	60.91492	93.72876	98.99483	8.86816	70.07346	54.44966	49.42547	43.08958	67.09236
2018-05-11 03:21:00	359043379931766882	1.00000	8.68533	9.45777	13.21033	14.91340	12.04739	7.77197	9.73125	54.92138	60.05998	56.91042	47.95537	47.36623	85.38207	73.52609	44.67994	92.89568	8.33617	66.11952	44.88176	94.88990
2018-05-11 03:22:00	8630330696303481867	0.00000	9.07570	13.80327	11.17695	12.43943	10.33863	13.49812	11.41069	46.82120	42.73817	39.68123	61.17240	63.62032	90.99054	71.67703	11.43474	77.40192	59.05437	24.73941	26.30419	21.25005
2018-05-11 03:23:00	863033069630348834	0.00000	8.41540	18.05633	10.76574	12.71829	14.25784	10.18757	8.39522	46.70159	57.32789	45.34751	41.40735	64.28355	55.12087	13.55789	47.56720	96.96746	64.68827	93.11095	79.49243	8.94281
2018-05-11 03:24:00	3590433799317661230	0.00000	7.06654	12.27896	13.71630	10.25310	10.64249	11.03014	9.64060	64.78162	46.76030	48.27219	68.73745	60.10196	0.86841	16.36704	5.15572	82.54101	50.52756	11.09592	53.02934	5.50311
2018-05-11 03:25:00	359043379931766320	0.00000	5.49377	11.35795	14.31762	11.63036	14.77142	6.86621	5.73131	55.31480	59.35593	57.80478	76.12661	99.10644	72.55562	24.99287	48.96360	12.09568	55.83053	99.09322	34.57237	32.71962
2018-05-11 03:26:00	863033069630348016	1.00000	13.48672	7.51014	8.17751	12.28948	10.09771	11.42460	10.84093	50.53232	51.36624	44.01046	60.10018	94.00918	79.95776	58.00528	8.28222	77.91131	65.86935	73.54022	70.47184	46.99827
2018-05-11 03:27:00	359043379931766585	0.00000	7.26084	11.42812	12.41532	12.04136	13.57198	10.11231	12.19390	79.74142	60.97115	60.52096	45.55866	53.38904	18.83508	30.09396	99.84939	15.21999	21.40579	80.88559	84.94340	2.47403
2018-05-11 03:28:00	863033069630348909	1.00000	10.63645	10.22192	12.01992	15.46801	13.51100	14.13638	10.35933	47.80637	55.70204	27.23386	51.74530	10.36829	50.09450	4.84992	4.87944	21.08817	60.96772	20.22436	40.70051	26.91897
2018-05-11 03:29:00	863033069630348610	1.00000	15.83838	7.70251	14.38419	7.51501	13.03423	8.60175	12.64719	68.39202	51.87214	35.57173	39.43621	7.67533	28.53853	43.52934	36.70203	37.61674	19.50272	75.84082	94.63895	40.87754
2018-05-11 03:30:00	359043379931766098	1.00000	12.26273	10.68958	8.74710	8.25060	12.76646	14.84280	7.06530	55.21517	68.84106	51.31092	67.18580	79.28558	83.75535	66.64405	34.92945	80.62920	86.89548	7.06437	0.54403	85.02718
2018-05-11 03:31:00	3590433799317661537	0.00000	10.46763	13.09943	10.66987	13.13187	12.50173	6.85819	6.13959	47.71181	52.86148	26.39901	29.20719	67.93845	60.43669	49.78651	12.30345	59.11746	28.47001	67.24021	28.90610	90.26379
2018-05-11 03:32:00	359043379931766825	0.00000	8.79234	10.67138	11.69306	9.41568	11.32086	9.75409	8.72374	49.03642	40.34285	40.12562	69.98303	67.86223	6.69830	3.74347	5.23770	76.57392	85.44421	90.36639	40.68832	18.82690
2018-05-11 03:33:00	8630330696303481800	1.00000	6.82027	15.29386	14.93592	2.35147	14.31855	8.72844	14.30116	67.82383	58.65035	58.21761	49.51066	92.11203	51.03880	92.52321	22.89010	10.35028	65.09593	55.95088	6.02417	3.77344
2018-05-11 03:34:00	359043379931766478	1.00000	10.14742	7.07061	12.94988	10.14890	9.13392	8.64798	11.20283	58.91764	60.93791	50.24623	60.51576	20.95501	15.59548	54.52026	18.97165	44.52970	18.99777	19.24956	81.22003	89.29449
2018-05-11 03:35:00	3590433799317661727	1.00000	8.47583	4.52399	13.55270	11.01064	13.61211	9.48059	11.99521	49.03179	54.08185	76.73103	33.81266	67.32523	98.17428	40.16901	8.05683	49.48660	23.11997	75.98969	38.56226	72.07888
2018-05-11 03:36:00	3590433799317662386	0.00000	5.37224	10.30785	9.13943	11.16502	10.12717	12.57003	6.61539	54.29958	51.54116	32.90186	86.40051	91.84023	29.48551	94.92574	85.78081	10.78852	16.94486	67.02806	7.17506	80.03142
2018-05-11 03:37:00	359043379931766338	1.00000	10.82761	7.03486	14.16883	10.53049	11.91634	10.60335	9.53190	70.34210	47.51900	51.44410	45.25796	78.21388	0.28948	8.66856	75.46374	99.80573	97.09785	16.34516	55.18223	12.76064
2018-05-11 03:38:00	8630330696303481040	1.00000	11.38629	7.49651	8.69890	6.13059	11.54182	12.40926	8.19850	68.10045	67.72074	35.43986	46.37908	16.62679	87.79047	24.72973	58.78023	39.91379	88.05270	3.81118	84.08736	11.70495
2018-05-11 03:39:00	863033069630348453	0.00000	6.28068	12.12275	14.72669	10.90435	11.01374	12.75289	10.60702	78.59634	35.97665	43.17568	26.11973	40.18863	55.25155	66.02440	12.26508	62.45500	82.58712	96.80896	35.04597	19.08203
2018-05-11 03:40:00	863033069630348230	1.00000	10.23626	6.35896	10.51040	10.23681	10.37269	11.05549	11.06961	56.43691	59.32641	53.68673	40.84923	45.77681	20.09250	50.18197	95.16140	23.86445	50.78098	38.43820	55.90913	26.65649
2018-05-11 03:41:00	359043379931766254	1.00000	13.61318	7.11219	13.68461	12.05807	12.46895	10.09040	12.85395	53.51647	42.59235	49.44057	55.26168	26.46626	21.94216	67.38882	59.62420	29.09659	61.57588	10.04134	77.22381	51.31612
2018-05-11 03:42:00	8630330696303481842	1.00000	11.11343	10.85197	6.84632	5.20005	15.33147	14.88754	5.85890	51.21445	55.51612	64.62015	59.83172	34.64278	99.87066	46.56389	86.83477	53.27597	53.40538	29.03950	64.70218	19.31771
2018-05-11 03:43:00	3590433799317661792	1.00000	9.07412	9.95856	11.85835	13.14832	12.17216	14.49479	8.23762	63.12824	52.77390	41.21143	54.04782	84.68874	11.74524	13.33725	6.54012	39.48732	57.89275	48.13051	78.03381	49.37515
2018-05-11 03:44:00	8630330696303482386	1.00000	9.81965	7.33182	11.83213	12.41568	13.05287	13.58873	10.79817	57.57138	46.47557	46.51130	55.72361	12.31277	83.26266	81.06433	71.98310	23.55408	58.27089	94.69607	15.63577	28.87462
2018-05-11 03:45:00	863033069630348677	0.00000	11.25598	16.53117	11.53952	1.99966	17.60740	8.77700	14.76328	66.55678	30.26201	31.94662	43.09311	36.67424	67.88247	49.76934	12.94715	43.79755	89.81874	41.62245	62.50028	9.97571
2018-05-11 03:46:00	8630330696303481107	1.00000	6.93448	9.14619	12.03892	12.73771	14.79192	11.56447	6.44903	73.12698	37.23190	42.20870	64.23307	26.71375	41.39490	1.83813	51.08824	73.42307	8.88222	91.18619	17.42464	99.48103
2018-05-11 03:47:00	3590433799317662352	0.00000	6.42316	14.71698	14.50475	5.12335	14.34042	11.44501	12.36799	75.19758	65.89578	70.64176	37.42327	44.19503	79.93574	37.42367	29.59666	7.28511	15.71225	64.05539	44.92518	23.25361
2018-05-11 03:48:00	8630330696303482451	0.00000	11.49713	11.81726	12.92223	12.83649	10.70818	6.53602	7.81175	59.17984	54.98241	55.65074	72.62954	34.18940	81.50872	67.76396	34.34724	81.51192	49.80124	42.12472	39.32691	36.39837
2018-05-11 03:49:00	8630330696303482386	1.00000	11.60484	8.94056	8.92923	6.54738	15.23731	13.94247	6.47235	83.75553	26.69340	53.03076	40.18809	34.65171	26.95661	54.71876	2.30278	2.72427	64.91166	22.71176	43.22846	73.54302
2018-05-11 03:50:00	3590433799317661826	1.00000	9.80676	8.00776	9.31157	10.45081	10.95666	13.76453	9.78087	64.04292	13.65450	69.86788	38.60781	57.84308	51.45926	96.76320	76.09680	84.52919	52.90597	17.99990	25.43214	24.37495
2018-05-11 03:51:00	3590433799317661214	1.00000	10.80639	7.92353	10.59011	13.06952	10.31447	13.24228	10.01579	71.63965	39.26332	49.07603	47.55874	72.91354	36.53500	7.42178	43.87594	76.60873	18.90089	48.95980	65.35499	52.54067
2018-05-11 03:52:00	3590433799317662246	0.00000	10.94562	13.03144	11.17883	7.60321	13.95380	10.34464	12.22089	51.76101	27.62404	49.24487	74.08295	21.76660	45.23334	19.19947	3.48053	65.76608	98.26010	97.55411	31.74915	28.98429
2018-05-11 03:53:00	359043379931766387	1.00000	9.60109	10.25919	11.52248	11.09409	11.75707	11.85412	11.45624	58.14925	59.62888	52.52640	32.48303	10.44041	40.51086	57.66360	8.71466	30.84549	49.15164	43.47809	30.83093	74.88259
2018-05-11 03:54:00	8630330696303482469	1.00000	11.77704	8.16795	12.71586	15.24465	10.80328	10.50213	11.14692	53.78017	40.09425	25.36478	46.53047	13.20081	18.39946	41.73335	13.26519	79.87734	68.33174	83.55148	28.86867	58.73800
2018-05-11 03:55:00	359043379931766155	1.00000	11.14102	5.60522	13.70962	10.94111	10.53564	9.78971	11.09638	48.53963	35.02805	46.54904	44.84295	76.19261	64.08703	7.69615	99.17625	14.90502	42.18318	22.72435	24.57761	13.64201
2018-05-11 03:56:00	359043379931766247	0.00000	8.77688	12.42884	10.85915	5.70469	15.66105	9.72166	11.09118	66.22337	57.72588	73.96181	46.39048	32.50885	7.71843	34.17189	39.44887	31.59519	15.32558	83.64192	88.83389	1.00903
2018-05-11 03:57:00	3590433799317661065	1.00000	13.67529	9.67990	14.89692	11.36600	15.57706	8.95797	10.79628	41.62864	36.47473	29.93400	49.11859	93.36747	77.06932	71.40790	52.13928	97.87390	16.95740	67.90837	15.05868	33.03976
2018-05-11 03:58:00	8630330696303481628	0.00000	6.81714	14.19065	13.42642	6.97029	13.04049	9.43342	14.52310	68.91945	68.25716	63.25586	37.37586	75.80632	92.03410	56.93377	61.39646	23.25991	88.16455	82.36675	20.33630	80.51205
2018-05-11 03:59:00	3590433799317661404	1.00000	9.80727	8.23385	12.58448	13.39000	9.17364	11.78542	9.50094	58.98580	69.06579	50.97289	49.52377	56.11015	90.08903	49.13049	6.00424	34.87760	54.03980	74.58553	95.98132	72.30131
2018-05-11 04:00:00	8630330696303482048	1.00000	10.20375	10.60811	13.58454	11.97454	15.04425	11.26808	9.28568	76.99460	57.73434	54.78493	38.39556	16.80239	54.41920	58.70050	45.45910	13.10311	88.08597	26.34155	57.00307	3.37510
2018-05-11 04:01:00	863033069630348909	1.00000	14.14233	9.64912	6.91673	11.54815	12.93308	10.70104	9.54927	58.04645	33.53231	46.58232	56.92054	0.10497	26.51958	83.17769	58.63725	75.76502	16.79704	18.32056	18.25146	69.51152
2018-05-11 04:02:00	863033069630348271	1.00000	12.06592	7.65373	8.75271	8.42806	11.53133	11.51704	6.81198	55.55028	63.43900	63.32460	46.90279	88.71476	41.06242	85.78095	66.74522	45.80717	3.46331	3.31095	5.18021	80.98208
2018-05-11 04:03:00	359043379931766858	1.00000	13.56780	9.37742	7.37003	10.39803	13.35132	11.86356	8.83009	61.86513	59.27659	73.02218	52.43498	22.51473	7.30451	95.65068	65.67244	73.31747	84.87444	53.96662	3.25802	75.36827
2018-05-11 04:04:00	8630330696303481560	0.00000	9.75809	11.69106	13.72651	8.49458	10.48207	12.98921	12.35882	51.72473	61.31320	64.14790	41.05019	70.72477	90.19719	81.43946	38.35278	87.35550	6.41576	43.08116	16.99843	53.22233
2018-05-11 04:05:00	3590433799317661883	0.00000	7.13839	16.77384	12.41235	12.64190	13.03351	11.55451	8.52030	44.57831	54.31599	69.49803	62.84991	31.19343	85.96502	10.71126	91.52194	30.49130	73.81061	72.66021	75.06348	51.36943
2018-05-11 04:06:00	359043379931766247	1.00000	17.23158	9.18867	2.74692	11.65465	14.08652	17.53028	7.50430	54.78653	58.01315	42.87807	32.86379	79.35699	12.66880	98.13623	39.16607	96.98369	91.85480	7.60261	95.92061	47.65515
2018-05-11 04:07:00	8630330696303481420	1.00000	5.17709	12.29334	13.61770	12.10735	12.38240	6.24921	6.53031	59.16911	51.36497	63.06558	54.32592	58.63931	45.09041	87.16446	19.88882	42.55686	12.85698	32.72985	67.32848	53.21781
2018-05-11 04:08:00	8630330696303481388	1.00000	7.19092	11.65872	14.32711	10.30656	16.62722	11.23422	5.10777	62.50987	67.16534	16.10996	44.23586	73.85500	1.25216	89.95390	23.31018	85.76856	83.81530	77.31641	77.72672	77.27342
2018-05-11 04:09:00	8630330696303482188	0.00000	8.72519	11.79585	12.22827	8.21505	15.74087	14.84935	13.14297	60.18780	47.01248	71.11889	39.20238	49.62818	17.13649	23.65590	12.36154	15.28622	52.10399	29.77594	4.78978	0.01976
2018-05-11 04:10:00	359043379931766726	1.00000	12.37975	8.08202	8.04756	10.57995	10.91361	11.35706	10.46127	60.77191	45.53803	32.43280	47.49161	61.14081	56.11249	18.63562	55.91295	44.28237	76.99325	92.38511	40.75286	79.42179
2018-05-11 04:11:00	3590433799317661297	1.00000	7.98926	7.49789	12.16688	11.41801	9.12141	11.39847	9.04708	45.96407	76.11424	48.15384	54.51398	88.94500	16.81716	68.65921	1.63827	47.18129	55.37434	8.33003	74.08100	46.00099
2018-05-11 04:12:00	3590433799317662253	0.00000	10.33270	12.51979	11.96130	10.25248	10.19833	11.93403	9.89454	44.51478	42.53142	49.73380	65.48578	82.73755	7.08140	59.90011	53.05929	39.23301	81.16470	7.56282	0.07991	51.17860
2018-05-11 04:13:00	3590433799317661750	1.00000	13.85649	8.52332	12.19946	13.10924	9.95030	13.55795	14.71610	68.61940	59.08119	49.34683	38.83677	12.03273	34.99512	54.44397	7.43916	47.40050	43.36242	13.82597	98.69813	3.84012
2018-05-11 04:14:00	3590433799317661404	1.00000	13.44648	11.54238	7.48061	13.21815	13.39217	12.01080	10.20365	43.06692	32.81507	32.89117	39.43216	53.04702	87.49105	77.04832	97.88394	69.23466	56.35936	36.63585	66.46040	3.50483
